id,topic,book,text
doc_1199,natural_science,Descent_of_Man_Darwin,"have been made on the hairs of the antennae of gnats. It has been positively asserted by good observers that spiders are attracted by music. It is also well known that some dogs howl when hearing particular tones. (33. Several accounts have been published to this effect. Mr. Peach writes to me that an old dog of his howls when B flat is sounded on the flute, and to no other note. I may add another instance of a dog always whining, when one note on a concertina, which was out of tune, was played.) Seals apparently appreciate music, and their fondness for it “was well known to the ancients, and is often taken advantage of by the hunters at the present day.” (34. Mr. R. Brown, in ‘Proc. Zool. Soc.’ 1868, p. 410.) Therefore, as far as the mere perception of musical notes is concerned, there seems no special difficulty in the case of man or of any other animal. Helmholtz has explained on physiological principles why concords are agreeable, and discords disagreeable to the human ear; but we are little concerned with these, as music in harmony is a late invention. We are more concerned with melody, and here again, according to Helmholtz, it is intelligible why the notes of our musical scale are used. The ear analyses all sounds into their component “simple vibrations,” although we are not conscious of this analysis. In a musical note the lowest in pitch of these is generally predominant, and the others which are less marked are the octave, the twelfth, the second octave, etc., all harmonies of the fundamental predominant note; any two notes of our scale have many of these harmonic over-tones in common. It seems pretty clear then, that if an animal always wished to sing precisely the same song, he would guide himself by sounding those notes in succession, which possess many over-tones in common—that is, he would choose for his song, notes which belong to our musical scale. But if it be further asked why musical tones in a certain order and rhythm give man and other animals pleasure, we can no more give the reason than for the pleasantness of certain tastes and smells. That they do give pleasure of some kind to animals, we may infer from their being produced during the season of courtship by many insects, spiders, fishes, amphibians, and birds; for unless the females were able to appreciate such sounds and were excited or charmed by them, the persevering efforts of the males, and the complex structures often possessed by them alone, would be useless; and this it is impossible to believe. Human song is generally admitted to be the basis or origin of instrumental music. As neither the enjoyment nor the capacity of producing musical notes are faculties of the least use to man in reference to his daily habits of life, they must be ranked amongst the most mysterious with which he is endowed. They are present, though in a very rude condition, in men of all races, even the most savage; but so different is the taste of the several races, that our music gives no pleasure to savages, and their music is to us in most cases hideous and unmeaning. Dr. Seemann, in some interesting remarks on this subject (35. ‘Journal of Anthropological Society,’ Oct. 1870, p. clv. See also the several later chapters in Sir John Lubbock’s ‘Prehistoric Times,’ 2nd ed. 1869, which contain an admirable account of the habits of savages.), “doubts whether even amongst the nations of Western Europe, intimately connected as they are"
doc_1200,natural_science,Voyage_Beagle_Darwin,"were a glorious sight. May 2nd.--The road continued to follow the coast, at no great distance from the sea. The few trees and bushes which are common in central Chile decreased rapidly in numbers, and were replaced by a tall plant, something like a yucca in appearance. The surface of the country, on a small scale, was singularly broken and irregular; abrupt little peaks of rock rising out of small plains or basins. The indented coast and the bottom of the neighbouring sea, studded with breakers, would, if converted into dry land, present similar forms; and such a conversion without doubt has taken place in the part over which we rode. 3rd.--Quilimari to Conchalee. The country became more and more barren. In the valleys there was scarcely sufficient water for any irrigation; and the intermediate land was quite bare, not supporting even goats. In the spring, after the winter showers, a thin pasture rapidly springs up, and cattle are then driven down from the Cordillera to graze for a short time. It is curious to observe how the seeds of the grass and other plants seem to accommodate themselves, as if by an acquired habit, to the quantity of rain which falls upon different parts of this coast. One shower far northward at Copiapo produces as great an effect on the vegetation, as two at Guasco, and three or four in this district. At Valparaiso a winter so dry as greatly to injure the pasture, would at Guasco produce the most unusual abundance. Proceeding northward, the quantity of rain does not appear to decrease in strict proportion to the latitude. At Conchalee, which is only 67 miles north of Valparaiso, rain is not expected till the end of May; whereas at Valparaiso some generally falls early in April: the annual quantity is likewise small in proportion to the lateness of the season at which it commences. 4th.--Finding the coast-road devoid of interest of any kind, we turned inland towards the mining district and valley of Illapel. This valley, like every other in Chile, is level, broad, and very fertile: it is bordered on each side, either by cliffs of stratified shingle, or by bare rocky mountains. Above the straight line of the uppermost irrigating ditch, all is brown as on a high road; while all below is of as bright a green as verdigris, from the beds of alfalfa, a kind of clover. We proceeded to Los Hornos, another mining district, where the principal hill was drilled with holes, like a great ants'-nest. The Chilian miners are a peculiar race of men in their habits. Living for weeks together in the most desolate spots, when they descend to the villages on feast-days, there is no excess of extravagance into which they do not run. They sometimes gain a considerable sum, and then, like sailors with prize-money, they try how soon they can contrive to squander it. They drink excessively, buy quantities of clothes, and in a few days return penniless to their miserable abodes, there to work harder than beasts of burden. This thoughtlessness, as with sailors, is evidently the result of a similar manner of life. Their daily food is found them, and they acquire no habits of carefulness: moreover, temptation and the means of yielding to it are placed in their power at the same time. On the other hand, in Cornwall, and some other parts of England, where the system of selling part of the vein is followed, the miners, from being obliged to act and think for themselves, are a singularly intelligent and well-conducted set of"
doc_1201,natural_science,Voyage_Beagle_Darwin,"to which we are bound by each best feeling of the mind. The next day I employed myself in examining the very interesting, yet simple structure and origin of these islands. The water being unusually smooth, I waded over the outer flat of dead rock as far as the living mounds of coral, on which the swell of the open sea breaks. In some of the gullies and hollows there were beautiful green and other coloured fishes, and the form and tints of many of the zoophytes were admirable. It is excusable to grow enthusiastic over the infinite numbers of organic beings with which the sea of the tropics, so prodigal of life, teems; yet I must confess I think those naturalists who have described, in well-known words, the submarine grottoes decked with a thousand beauties, have indulged in rather exuberant language. April 6th.--I accompanied Captain Fitz Roy to an island at the head of the lagoon: the channel was exceedingly intricate, winding through fields of delicately branched corals. We saw several turtle and two boats were then employed in catching them. The water was so clear and shallow, that although at first a turtle quickly dives out of sight, yet in a canoe or boat under sail, the pursuers after no very long chase come up to it. A man standing ready in the bow, at this moment dashes through the water upon the turtle's back; then clinging with both hands by the shell of its neck, he is carried away till the animal becomes exhausted and is secured. It was quite an interesting chase to see the two boats thus doubling about, and the men dashing head foremost into the water trying to seize their prey. Captain Moresby informs me that in the Chagos archipelago in this same ocean, the natives, by a horrible process, take the shell from the back of the living turtle. ""It is covered with burning charcoal, which causes the outer shell to curl upwards, it is then forced off with a knife, and before it becomes cold flattened between boards. After this barbarous process the animal is suffered to regain its native element, where, after a certain time, a new shell is formed; it is, however, too thin to be of any service, and the animal always appears languishing and sickly."" When we arrived at the head of the lagoon, we crossed a narrow islet, and found a great surf breaking on the windward coast. I can hardly explain the reason, but there is to my mind much grandeur in the view of the outer shores of these lagoon-islands. There is a simplicity in the barrier-like beach, the margin of green bushes and tall cocoa-nuts, the solid flat of dead coral-rock, strewed here and there with great loose fragments, and the line of furious breakers, all rounding away towards either hand. The ocean throwing its waters over the broad reef appears an invincible, all-powerful enemy; yet we see it resisted, and even conquered, by means which at first seem most weak and inefficient. It is not that the ocean spares the rock of coral; the great fragments scattered over the reef, and heaped on the beach, whence the tall cocoa-nut springs, plainly bespeak the unrelenting power of the waves. Nor are any periods of repose granted. The long swell caused by the gentle but steady action of the trade-wind, always blowing in one direction over a wide area, causes breakers, almost equalling in force those during a gale of wind in the temperate regions, and which never cease to rage. It is impossible"
doc_1202,political_economy,Leviathan_Hobbes,"liberty; and may happen from two divers ends; whereof one is the safe custody of a man accused; the other is the inflicting of paine on a man condemned. The former is not Punishment; because no man is supposed to be Punisht, before he be Judicially heard, and declared guilty. And therefore whatsoever hurt a man is made to suffer by bonds, or restraint, before his cause be heard, over and above that which is necessary to assure his custody, is against the Law of Nature. But the Later is Punishment, because Evill, and inflicted by publique Authority, for somewhat that has by the same Authority been Judged a Transgression of the Law. Under this word Imprisonment, I comprehend all restraint of motion, caused by an externall obstacle, be it a House, which is called by the generall name of a Prison; or an Iland, as when men are said to be confined to it; or a place where men are set to worke, as in old time men have been condemned to Quarries, and in these times to Gallies; or be it a Chaine, or any other such impediment. Exile Exile, (Banishment) is when a man is for a crime, condemned to depart out of the dominion of the Common-wealth, or out of a certaine part thereof; and during a prefixed time, or for ever, not to return into it: and seemeth not in its own nature, without other circumstances, to be a Punishment; but rather an escape, or a publique commandement to avoid Punishment by flight. And Cicero sayes, there was never any such Punishment ordained in the City of Rome; but cals it a refuge of men in danger. For if a man banished, be neverthelesse permitted to enjoy his Goods, and the Revenue of his Lands, the meer change of ayr is no punishment; nor does it tend to that benefit of the Common-wealth, for which all Punishments are ordained, (that is to say, to the forming of mens wils to the observation of the Law;) but many times to the dammage of the Common-wealth. For a Banished man, is a lawfull enemy of the Common-wealth that banished him; as being no more a Member of the same. But if he be withall deprived of his Lands, or Goods, then the Punishment lyeth not in the Exile, but is to be reckoned amongst Punishments Pecuniary. The Punishment Of Innocent Subjects Is Contrary To The Law Of Nature All Punishments of Innocent subjects, be they great or little, are against the Law of Nature; For Punishment is only of Transgression of the Law, and therefore there can be no Punishment of the Innocent. It is therefore a violation, First, of that Law of Nature, which forbiddeth all men, in their Revenges, to look at any thing but some future good: For there can arrive no good to the Common-wealth, by Punishing the Innocent. Secondly, of that, which forbiddeth Ingratitude: For seeing all Soveraign Power, is originally given by the consent of every one of the Subjects, to the end they should as long as they are obedient, be protected thereby; the Punishment of the Innocent, is a rendring of Evill for Good. And thirdly, of the Law that commandeth Equity; that is to say, an equall distribution of Justice; which in Punishing the Innocent is not observed. But The Harme Done To Innocents In War, Not So But the Infliction of what evill soever, on an Innocent man, that is not a Subject, if it be for the benefit of the Common-wealth, and without violation of any"
doc_1203,natural_science,Descent_of_Man_Darwin,"sexual difference in the colour of the. Goats, sexual differences in the horns of; horns of; mode of fighting of; domestic, sexual differences of, late developed; beards of. Goatsucker, Virginian, pairing of the. Gobies, nidification of. God, want of the idea of, in some races of men. Godron, M., on variability; on difference of stature; on the want of connexion between climate and the colour of the skin; on the colour of the skin; on the colour of infants. Goldfinch, proportion of the sexes in the; sexual differences of the beak in the; courtship of the. Goldfinch, North American, young of. Goldfish. Gomphus, proportions of the sexes in; difference in the sexes of. Gonepteryx Rhamni, sexual difference of colour in. Goodsir, Prof., on the affinity of the lancelet to the ascidians. Goosander, young of. Goose, Antarctic, colours of the. Goose, Canada, pairing with a Bernicle gander. Goose, Chinese, knob on the beak of the. Goose, Egyptian. Goose, Sebastopol, plumage of. Goose, Snow-, whiteness of the. Goose, Spur-winged. Gorilla, semi-erect attitude of the; mastoid processes of the; protecting himself from rain with his hands; manner of sitting; supposed to be a kind of mandrill; polygamy of the; voice of the; cranium of; fighting of male. Gosse, P.H., on the pugnacity of the male Humming-bird. Gosse, M., on the inheritance of artificial modifications of the skull. Gould, B.A., on variation in the length of the legs in man; measurements of American soldiers; on the proportions of the body and capacity of the lungs in different races of men; on the inferior vitality of mulattoes. Gould, J., on migration of swifts; on the arrival of male snipes before the females; on the numerical proportion of the sexes in birds; on Neomorpha Grypus; on the species of Eustephanus; on the Australian musk-duck; on the relative size of the sexes in Briziura lobata and Cincloramphus cruralis; on Lobivanellus lobatus; on habits of Menura Alberti; on the rarity of song in brilliant birds; on Selasphorus platycerus; on the Bower-birds; on the ornamental plumage of the Humming-birds; on the moulting of the ptarmigan; on the display of plumage by the male Humming-birds; on the shyness of adorned male birds; on the decoration of the bowers of Bower-birds; on the decoration of their nest by Humming-birds; on variation in the genus Cynanthus; on the colour of the thighs in a male parrakeet; on Urosticte Benjamini; on the nidification of the Orioles; on obscurely-coloured birds building concealed nests; on trogons and king-fishers; on Australian parrots; on Australian pigeons; on the moulting of the ptarmigan; on the immature plumage of birds; on the Australian species of Turnix; on the young of Aithurus polytmus; on the colours of the bills of toucans; on the relative size of the sexes in the marsupials of Australia; on the colours of the Marsupials. Goureaux, on the stridulation of Mutilla europaea. Gout, sexually transmitted. Graba, on the Pied Ravens of the Feroe Islands; variety of the Guillemot. Gradation of secondary sexual characters in birds. Grallatores, absence of secondary sexual characters in; double moult in some. Grallina, nidification of. Grasshoppers, stridulation of the. Gratiolet, Prof., on the anthropomorphous apes; on the evolution of the anthropomorphous apes; on the difference in the development of the brains of apes and of man. Gray, Asa, on the gradation of species among the Compositae. Gray, J.E., on the caudal vertebrae of monkeys; on the presence of rudiments of horns in the female of Cervulus moschatus; on the horns of goats and sheep; on crests of male antelopes; on the beard of the ibex; on the Berbura goat; on sexual differences"
doc_1204,political_economy,Leviathan_Hobbes,"by the will of every one of them, is to be reputed voyd. It is true, that a Soveraign Monarch, or the greater part of a Soveraign Assembly, may ordain the doing of many things in pursuit of their Passions, contrary to their own consciences, which is a breach of trust, and of the Law of Nature; but this is not enough to authorise any subject, either to make warre upon, or so much as to accuse of Injustice, or any way to speak evill of their Soveraign; because they have authorised all his actions, and in bestowing the Soveraign Power, made them their own. But in what cases the Commands of Soveraigns are contrary to Equity, and the Law of Nature, is to be considered hereafter in another place. The Publique Is Not To Be Dieted In the Distribution of land, the Common-wealth it selfe, may be conceived to have a portion, and possesse, and improve the same by their Representative; and that such portion may be made sufficient, to susteine the whole expence to the common Peace, and defence necessarily required: Which were very true, if there could be any Representative conceived free from humane passions, and infirmities. But the nature of men being as it is, the setting forth of Publique Land, or of any certaine Revenue for the Common-wealth, is in vaine; and tendeth to the dissolution of Government, and to the condition of meere Nature, and War, assoon as ever the Soveraign Power falleth into the hands of a Monarch, or of an Assembly, that are either too negligent of mony, or too hazardous in engaging the publique stock, into a long, or costly war. Common-wealths can endure no Diet: For seeing their expence is not limited by their own appetite, but by externall Accidents, and the appetites of their neighbours, the Publique Riches cannot be limited by other limits, than those which the emergent occasions shall require. And whereas in England, there were by the Conquerour, divers Lands reserved to his own use, (besides Forrests, and Chases, either for his recreation, or for preservation of Woods,) and divers services reserved on the Land he gave his Subjects; yet it seems they were not reserved for his Maintenance in his Publique, but in his Naturall capacity: For he, and his Successors did for all that, lay Arbitrary Taxes on all Subjects land, when they judged it necessary. Or if those publique Lands, and Services, were ordained as a sufficient maintenance of the Common-wealth, it was contrary to the scope of the Institution; being (as it appeared by those ensuing Taxes) insufficient, and (as it appeares by the late Revenue of the Crown) Subject to Alienation, and Diminution. It is therefore in vaine, to assign a portion to the Common-wealth; which may sell, or give it away; and does sell, and give it away when tis done by their Representative. The Places And Matter Of Traffique Depend, As Their Distribution, On The Soveraign As the Distribution of Lands at home; so also to assigne in what places, and for what commodities, the Subject shall traffique abroad, belongeth to the Soveraign. For if it did belong to private persons to use their own discretion therein, some of them would bee drawn for gaine, both to furnish the enemy with means to hurt the Common-wealth, and hurt it themselves, by importing such things, as pleasing mens appetites, be neverthelesse noxious, or at least unprofitable to them. And therefore it belongeth to the Common-wealth, (that is, to the Soveraign only,) to approve, or disapprove both of the places, and"
doc_1205,natural_science,Descent_of_Man_Darwin,"des Menschen,’ 1868, s. 96. The conclusions of this author, as well as those of Gratiolet and Aeby, concerning the brain, will be discussed by Prof. Huxley in the Appendix alluded to in the Preface to this edition.), who is a hostile witness, admits that every chief fissure and fold in the brain of man has its analogy in that of the orang; but he adds that at no period of development do their brains perfectly agree; nor could perfect agreement be expected, for otherwise their mental powers would have been the same. Vulpian (2. ‘Lec. sur la Phys.’ 1866, page 890, as quoted by M. Dally, ‘L’Ordre des Primates et le Transformisme,’ 1868, page 29.), remarks: “Les différences réelles qui existent entre l’encephale de l’homme et celui des singes supérieurs, sont bien minimes. Il ne faut pas se faire d’illusions a cet égard. L’homme est bien plus près des singes anthropomorphes par les caractères anatomiques de son cerveau que ceux-ci ne le sont non seulement des autres mammifères, mais même de certains quadrumanes, des guenons et des macaques.” But it would be superfluous here to give further details on the correspondence between man and the higher mammals in the structure of the brain and all other parts of the body. It may, however, be worth while to specify a few points, not directly or obviously connected with structure, by which this correspondence or relationship is well shewn. Man is liable to receive from the lower animals, and to communicate to them, certain diseases, as hydrophobia, variola, the glanders, syphilis, cholera, herpes, etc. (3. Dr. W. Lauder Lindsay has treated this subject at some length in the ‘Journal of Mental Science,’ July 1871; and in the ‘Edinburgh Veterinary Review,’ July 1858.); and this fact proves the close similarity (4. A Reviewer has criticised (‘British Quarterly Review,’ Oct. 1st, 1871, page 472) what I have here said with much severity and contempt; but as I do not use the term identity, I cannot see that I am greatly in error. There appears to me a strong analogy between the same infection or contagion producing the same result, or one closely similar, in two distinct animals, and the testing of two distinct fluids by the same chemical reagent.) of their tissues and blood, both in minute structure and composition, far more plainly than does their comparison under the best microscope, or by the aid of the best chemical analysis. Monkeys are liable to many of the same non-contagious diseases as we are; thus Rengger (5. ‘Naturgeschichte der Säugethiere von Paraguay,’ 1830, s. 50.), who carefully observed for a long time the Cebus Azarae in its native land, found it liable to catarrh, with the usual symptoms, and which, when often recurrent, led to consumption. These monkeys suffered also from apoplexy, inflammation of the bowels, and cataract in the eye. The younger ones when shedding their milk-teeth often died from fever. Medicines produced the same effect on them as on us. Many kinds of monkeys have a strong taste for tea, coffee, and spiritous liquors: they will also, as I have myself seen, smoke tobacco with pleasure. (6. The same tastes are common to some animals much lower in the scale. Mr. A. Nichols informs me that he kept in Queensland, in Australia, three individuals of the Phaseolarctus cinereus; and that, without having been taught in any way, they acquired a strong taste for rum, and for smoking tobacco.) Brehm asserts that the natives of north-eastern Africa catch the wild baboons by exposing vessels with strong beer, by which they are made drunk."
doc_1206,stoic_philosophy,Meditations_Aurelius,"which was next unto it, must needs be cut off from the whole tree: so a man that is divided from another man, is divided from the whole society. A branch is cut off by another, but he that hates and is averse, cuts himself off from his neighbour, and knows not that at the same time he divides himself from the whole body, or corporation. But herein is the gift and mercy of God, the Author of this society, in that, once cut off we may grow together and become part of the whole again. But if this happen often the misery is that the further a man is run in this division, the harder he is to be reunited and restored again: and however the branch which, once cut of afterwards was graffed in, gardeners can tell you is not like that which sprouted together at first, and still continued in the unity of the body. VIII. To grow together like fellow branches in matter of good correspondence and affection; but not in matter of opinions. They that shall oppose thee in thy right courses, as it is not in their power to divert thee from thy good action, so neither let it be to divert thee from thy good affection towards them. But be it thy care to keep thyself constant in both; both in a right judgment and action, and in true meekness towards them, that either shall do their endeavour to hinder thee, or at least will be displeased with thee for what thou hast done. For to fail in either (either in the one to give over for fear, or in the other to forsake thy natural affection towards him, who by nature is both thy friend and thy kinsman) is equally base, and much savouring of the disposition of a cowardly fugitive soldier. IX. It is not possible that any nature should be inferior unto art, since that all arts imitate nature. If this be so; that the most perfect and general nature of all natures should in her operation come short of the skill of arts, is most improbable. Now common is it to all arts, to make that which is worse for the better's sake. Much more then doth the common nature do the same. Hence is the first ground of justice. From justice all other virtues have their existence. For justice cannot be preserved, if either we settle our minds and affections upon worldly things; or be apt to be deceived, or rash, and inconstant. X. The things themselves (which either to get or to avoid thou art put to so much trouble) come not unto thee themselves; but thou in a manner goest unto them. Let then thine own judgment and opinion concerning those things be at rest; and as for the things themselves, they stand still and quiet, without any noise or stir at all; and so shall all pursuing and flying cease. XI. Then is the soul as Empedocles doth liken it, like unto a sphere or globe, when she is all of one form and figure: when she neither greedily stretcheth out herself unto anything, nor basely contracts herself, or lies flat and dejected; but shineth all with light, whereby she does see and behold the true nature, both that of the universe, and her own in particular. XII. Will any contemn me? let him look to that, upon what grounds he does it: my care shall be that I may never be found either doing or speaking anything that doth truly deserve contempt. Will any"
doc_1207,stoic_philosophy,Meditations_Aurelius,"therefore whensoever the time of thy departing shall come, thou shalt readily leave all things, and shalt respect thy mind only, and that divine part of thine, and this shall be thine only fear, not that some time or other thou shalt cease to live, but thou shalt never begin to live according to nature: then shalt thou be a man indeed, worthy of that world, from which thou hadst thy beginning; then shalt thou cease to be a stranger in thy country, and to wonder at those things that happen daily, as things strange and unexpected, and anxiously to depend of divers things that are not in thy power. II. God beholds our minds and understandings, bare and naked from these material vessels, and outsides, and all earthly dross. For with His simple and pure understanding, He pierceth into our inmost and purest parts, which from His, as it were by a water pipe and channel, first flowed and issued. This if thou also shalt use to do, thou shalt rid thyself of that manifold luggage, wherewith thou art round about encumbered. For he that does regard neither his body, nor his clothing, nor his dwelling, nor any such external furniture, must needs gain unto himself great rest and ease. Three things there be in all, which thou doest consist of; thy body, thy life, and thy mind. Of these the two former, are so far forth thine, as that thou art bound to take care for them. But the third alone is that which is properly thine. If then thou shalt separate from thyself, that is from thy mind, whatsoever other men either do or say, or whatsoever thou thyself hast heretofore either done or said; and all troublesome thoughts concerning the future, and whatsoever, (as either belonging to thy body or life:) is without the jurisdiction of thine own will, and whatsoever in the ordinary course of human chances and accidents doth happen unto thee; so that thy mind (keeping herself loose and free from all outward coincidental entanglements; always in a readiness to depart:) shall live by herself, and to herself, doing that which is just, accepting whatsoever doth happen, and speaking the truth always; if, I say, thou shalt separate from thy mind, whatsoever by sympathy might adhere unto it, and all time both past and future, and shalt make thyself in all points and respects, like unto Empedocles his allegorical sphere, 'all round and circular,' &c., and shalt think of no longer life than that which is now present: then shalt thou be truly able to pass the remainder of thy days without troubles and distractions; nobly and generously disposed, and in good favour and correspondency, with that spirit which is within thee. III. I have often wondered how it should come to pass, that every man loving himself best, should more regard other men's opinions concerning himself than his own. For if any God or grave master standing by, should command any of us to think nothing by himself but what he should presently speak out; no man were able to endure it, though but for one day. Thus do we fear more what our neighbours will think of us, than what we ourselves. IV. how come it to pass that the Gods having ordered all other things so well and so lovingly, should be overseen in this one only thing, that whereas then hath been some very good men that have made many covenants as it were with God and by many holy actions and outward services contracted a kind of familiarity"
doc_1208,political_economy,Wealth_of_Nations_Smith,"direct tax upon the wages of labour must, in the long-run, occasion both a greater reduction in the rent of land, and a greater rise in the price of manufactured goods than would have followed from the proper assessment of a sum equal to the produce of the tax, partly upon the rent of land, and partly upon consumable commodities. If direct taxes upon the wages of labour have not always occasioned a proportionable rise in those wages, it is because they have generally occasioned a considerable fall in the demand of labour. The declension of industry, the decrease of employment for the poor, the diminution of the annual produce of the land and labour of the country, have generally been the effects of such taxes. In consequence of them, however, the price of labour must always be higher than it otherwise would have been in the actual state of the demand; and this enhancement of price, together with the profit of those who advance it, must always be finally paid by the landlords and consumers. A tax upon the wages of country labour does not raise the price of the rude produce of land in proportion to the tax; for the same reason that a tax upon the farmer’s profit does not raise that price in that proportion. Absurd and destructive as such taxes are, however, they take place in many countries. In France, that part of the taille which is charged upon the industry of workmen and day-labourers in country villages, is properly a tax of this kind. Their wages are computed according to the common rate of the district in which they reside; and, that they may be as little liable as possible to any overcharge, their yearly gains are estimated at no more than two hundred working days in the year. {Memoires concernant les Droits, etc. tom. ii. p. 108.} The tax of each individual is varied from year to year, according to different circumstances, of which the collector or the commissary, whom intendant appoints to assist him, are the judges. In Bohemia, in consequence of the alteration in the system of finances which was begun in 1748, a very heavy tax is imposed upon the industry of artificers. They are divided into four classes. The highest class pay a hundred florins a year, which, at two-and-twenty pence half penny a-florin, amounts to £9:7:6. The second class are taxed at seventy; the third at fifty; and the fourth, comprehending artificers in villages, and the lowest class of those in towns, at twenty-five florins. {Memoires concernant les Droits, etc. tom. iii. p. 87.} The recompence of ingenious artists, and of men of liberal professions, I have endeavoured to show in the first book, necessarily keeps a certain proportion to the emoluments of inferior trades. A tax upon this recompence, therefore, could have no other effect than to raise it somewhat higher than in proportion to the tax. If it did not rise in this manner, the ingenious arts and the liberal professions, being no longer upon a level with other trades, would be so much deserted, that they would soon return to that level. The emoluments of offices are not, like those of trades and professions, regulated by the free competition of the market, and do not, therefore, always bear a just proportion to what the nature of the employment requires. They are, perhaps, in most countries, higher than it requires; the persons who have the administration of government being generally disposed to regard both themselves and their immediate dependents, rather more than enough. The emoluments of"
doc_1209,natural_science,Origin_of_Species_Darwin,"regulating variation, some few of which can be dimly seen, and will be hereafter briefly mentioned. I will here only allude to what may be called correlation of growth. Any change in the embryo or larva will almost certainly entail changes in the mature animal. In monstrosities, the correlations between quite distinct parts are very curious; and many instances are given in Isidore Geoffroy St. Hilaire's great work on this subject. Breeders believe that long limbs are almost always accompanied by an elongated head. Some instances of correlation are quite whimsical: thus {12} cats with blue eyes are invariably deaf; colour and constitutional peculiarities go together, of which many remarkable cases could be given amongst animals and plants. From the facts collected by Heusinger, it appears that white sheep and pigs are differently affected from coloured individuals by certain vegetable poisons. Hairless dogs have imperfect teeth: long-haired and coarse-haired animals are apt to have, as is asserted, long or many horns; pigeons with feathered feet have skin between their outer toes; pigeons with short beaks have small feet, and those with long beaks large feet. Hence, if man goes on selecting, and thus augmenting, any peculiarity, he will almost certainly unconsciously modify other parts of the structure, owing to the mysterious laws of the correlation of growth. The result of the various, quite unknown, or dimly seen laws of variation is infinitely complex and diversified. It is well worth while carefully to study the several treatises published on some of our old cultivated plants, as on the hyacinth, potato, even the dahlia, &c.; and it is really surprising to note the endless points in structure and constitution in which the varieties and sub-varieties differ slightly from each other. The whole organisation seems to have become plastic, and tends to depart in some small degree from that of the parental type. Any variation which is not inherited is unimportant for us. But the number and diversity of inheritable deviations of structure, both those of slight and those of considerable physiological importance, is endless. Dr. Prosper Lucas's treatise, in two large volumes, is the fullest and the best on this subject. No breeder doubts how strong is the tendency to inheritance: like produces like is his fundamental belief: doubts have been thrown on this principle by theoretical writers alone. When any deviation of structure often appears, and we see it in the {13} father and child, we cannot tell whether it may not be due to the same cause having acted on both; but when amongst individuals, apparently exposed to the same conditions, any very rare deviation, due to some extraordinary combination of circumstances, appears in the parent--say, once amongst several million individuals--and it reappears in the child, the mere doctrine of chances almost compels us to attribute its reappearance to inheritance. Every one must have heard of cases of albinism, prickly skin, hairy bodies, &c., appearing in several members of the same family. If strange and rare deviations of structure are truly inherited, less strange and commoner deviations may be freely admitted to be inheritable. Perhaps the correct way of viewing the whole subject, would be, to look at the inheritance of every character whatever as the rule, and non-inheritance as the anomaly. The laws governing inheritance are quite unknown; no one can say why a peculiarity in different individuals of the same species, or in individuals of different species, is sometimes inherited and sometimes not so; why the child often reverts in certain characters to its grandfather or grandmother or other more remote ancestor; why a peculiarity is often transmitted"
doc_1210,political_economy,Wealth_of_Nations_Smith,"will commonly purchase from fourteen or fifteen ounces of silver, that there are commonly in the market only fourteen or fifteen ounces of silver for one ounce of gold. The quantity of silver commonly in the market, it is probable, is much greater in proportion to that of gold, than the value of a certain quantity of gold is to that of an equal quantity of silver. The whole quantity of a cheap commodity brought to market is commonly not only greater, but of greater value, than the whole quantity of a dear one. The whole quantity of bread annually brought to market, is not only greater, but of greater value, than the whole quantity of butcher’s meat; the whole quantity of butcher’s meat, than the whole quantity of poultry; and the whole quantity of poultry, than the whole quantity of wild fowl. There are so many more purchasers for the cheap than for the dear commodity, that, not only a greater quantity of it, but a greater value can commonly be disposed of. The whole quantity, therefore, of the cheap commodity, must commonly be greater in proportion to the whole quantity of the dear one, than the value of a certain quantity of the dear one, is to the value of an equal quantity of the cheap one. When we compare the precious metals with one another, silver is a cheap, and gold a dear commodity. We ought naturally to expect, therefore, that there should always be in the market, not only a greater quantity, but a greater value of silver than of gold. Let any man, who has a little of both, compare his own silver with his gold plate, and he will probably find, that not only the quantity, but the value of the former, greatly exceeds that of the latter. Many people, besides, have a good deal of silver who have no gold plate, which, even with those who have it, is generally confined to watch-cases, snuff-boxes, and such like trinkets, of which the whole amount is seldom of great value. In the British coin, indeed, the value of the gold preponderates greatly, but it is not so in that of all countries. In the coin of some countries, the value of the two metals is nearly equal. In the Scotch coin, before the union with England, the gold preponderated very little, though it did somewhat {See Ruddiman’s Preface to Anderson’s Diplomata, etc. Scotiae.}, as it appears by the accounts of the mint. In the coin of many countries the silver preponderates. In France, the largest sums are commonly paid in that metal, and it is there difficult to get more gold than what is necessary to carry about in your pocket. The superior value, however, of the silver plate above that of the gold, which takes place in all countries, will much more than compensate the preponderancy of the gold coin above the silver, which takes place only in some countries. Though, in one sense of the word, silver always has been, and probably always will be, much cheaper than gold; yet, in another sense, gold may perhaps, in the present state of the Spanish market, be said to be somewhat cheaper than silver. A commodity may be said to be dear or cheap not only according to the absolute greatness or smallness of its usual price, but according as that price is more or less above the lowest for which it is possible to bring it to market for any considerable time together. This lowest price is that which barely replaces, with a moderate"
